Incident_ID,City,Vehicle_Type,Accident_Type,Severity,Weather_Condition,Driver_Age,Driver_Gender,Injury_Count,Damage_Cost_PHP,Traffic_Volume,Road_Lighting,Speed_Limit
MMTI-2025-00536,Manila,,Head-on,Risk Level 3,Clear,39.0,Male,0,"PHP 34,173.06",Moderate,Well-Lit,40
MMTI-2025-03201,,Bus,Hit and Run,3.0,Clear,42.0,Male,0,375856.59,Heavy,Well-Lit,60 km/h
MMTI-2025-12189,Quezon,Motorcycle,Rear-end,3,Rainy,42.0,Male,0,980.9k,Heavy,Poorly-Lit,30 km/h
MMTI-2025-18080,Quezon,Bus,Head-on,2,Clear,25.0,Male,0,403558.18,,Well-Lit,60
MMTI-2025-16544,Mandaluyong,SUV/Van,Hit and Run,3.0,Storm,,Female,0,,Heavy,Well-Lit,60
MMTI-2025-22286,Makati,Truck,Head-on,Risk Level 3,Clear,40.0,Female,0,,Light,Well-Lit,80
MMTI-2025-12984,Taguig,Car,Hit and Run,3,Cloudy,29.0,Male,0,287388.95,Light,Well-Lit,60
MMTI-2025-08092,Quezon,Car,Rear-end,3.0,Stormy,53.0,F,0,1837.9k,Heavy,Well-Lit,60
MMTI-2025-18841,Taguig,Motorcycle,Head-on,3,Cloudy,41.0,Male,0,320091.61,Moderate,Poorly-Lit,80
MMTI-2025-14959,Paranaque,Car,Rear-end,2,Clear,28.0,Male,0,98775.73,Heavy,Well-Lit,60
MMTI-2025-09146,Caloocan,Motorcycle,Side-swipe,,Clear,17.0,Male,0,12804.65,Heavy,Unlit,30 km/h
MMTI-2025-16867,Quezon,Car,Rear-end,3,Rainy,17.0,Male,0,1515863.45,Heavy,Well-Lit,60
MMTI-2025-14949, paranaque,Bus,Head-on,,Cloudy,51.0,Male,0,131940.72,HEAVY,Poorly-Lit,30 kph
MMTI-2025-06650,Manila,Truck,Rear-end,3,Cloudy,37.0,Male,0,210361.66,HEAVY,Well-Lit,40
MMTI-2025-19631,Mandaluyong,SUV/Van,Hit and Run,1,Clear,33.0,Male,0,74023.94,Light,POOR,60
MMTI-2025-12490,Quezon,Car,Head-on,Risk Level 6,Stormy,45.0,Male,1,"PHP 3,932,845.83",Moderate,Well-Lit,60 km/h
MMTI-2025-01624,Manila,Truck,Hit and Run,1,Cloudy,41.0,Male,0,,Light,Well-Lit,30
MMTI-2025-13830,Pasay,Truck,Side-swipe,3,Clear,24.0,Female,0,,Light,Poorly-Lit,60
MMTI-2025-02310,Manila,SUV/Van,Rear-end,3.0,,52.0,Male,0,"PHP 205,713.80",Moderate,Poorly-Lit,60
MMTI-2025-12646,Pasig,Motorcycle,Side-swipe,3,Clear,25.0,Male,0,146275.16,Heavy,Poorly-Lit,100
MMTI-2025-00103,Makati,Truck,Side-swipe,3.0,Cloudy,27.0,Male,0,220289.01,HEAVY,Poorly-Lit,60
MMTI-2025-01162,Mandaluyong,SUV/Van,Rear-end,3,Clear,34.0,Female,0,73930.97,Heavy,No Lights,60
MMTI-2025-00131,PARANAQUE ,Jeepney,Side-swipe,,Clear,36.0,Male,0,32.6k,Heavy,Poorly-Lit,60 kph
MMTI-2025-00369,Mandaluyong,Motorcycle,Side-swipe,,Clear,28.0,Male,0,"PHP 10,398.31",Heavy,Well-Lit,60
MMTI-2025-10446,Manila,Motorcycle,Hit and Run,,Clear,50.0,Male,0,2259.82,Heavy,Well-Lit,60 km/h
MMTI-2025-10589,Marikina,Motorcycle,Head-on,3,Clear,33.0,Male,0,65460.21,Moderate,No Lights,80
MMTI-2025-20678,Quezon,Car,Hit and Run,Risk Level 6,Cloudy,30.0,Male,1,369361.08,LIGHT,Well-Lit,60
MMTI-2025-19197,Manila,Car,Head-on,3,Storm,,Male,0,163423.08,Heavy,Well-Lit,80
MMTI-2025-02044,Taguig,Car,Hit and Run,Risk Level 3,Cloudy,42.0,Male,0,318863.83,Heavy,Well-Lit,40
MMTI-2025-00677,Taguig,SUV/Van,Hit and Run,3,Cloudy,42.0,Male,0,333915.3,Heavy,Well-Lit,100
MMTI-2025-20543,Quezon,Bus,Rear-end,3,Cloudy,56.0,Female,0,,Light,Well-Lit,60
MMTI-2025-12714, pasig,Truck,Rear-end,3,Clear,,Male,0,1752567.47,Light,Well-Lit,80
MMTI-2025-01785,,Motorcycle,Rear-end,Risk Level 6,Clear,37.0,Male,2,56794.95,Heavy,Unlit,60
MMTI-2025-23110,San Juan,Motorcycle,Head-on,1,Clear,31.0,Male,0,41.0k,Moderate,Unlit,60
MMTI-2025-21813,Manila,Car,Head-on,3,,56.0,Female,0,175479.31,MODERATE,Well-Lit,40
MMTI-2025-01119,Pasay,Motorcycle,Head-on,3,Clear,42.0,Male,0,49657.35,HEAVY,Poorly-Lit,40 km/h
MMTI-2025-23354,Makati,Car,Side-swipe,3,,47.0,Female,0,193481.96,Moderate,Well-Lit,40
MMTI-2025-00582,Quezon,Car,Side-swipe,9.0,Rainy,38.0,Male,1,"PHP 1,293,664.92",Moderate,Well-Lit,40
MMTI-2025-12046,Quezon,Car,Head-on,3,Cloudy,44.0,Female,0,488265.52,Heavy,Unlit,60
MMTI-2025-10837,Quezon,Car,Rear-end,Risk Level 3,,35.0,Male,0,124025.43,Heavy,Well-Lit,60
MMTI-2025-04683,Quezon,SUV/Van,Head-on,3,Cloudy,32.0,Male,0,500834.85,HEAVY,POOR,60
MMTI-2025-01255,Quezon,Car,Side-swipe,3,Stormy,43.0,Male,0,77777777,Heavy,Well-Lit,60
MMTI-2025-15665,Makati,,Rear-end,Risk Level 3,,0.0,Male,4,271443.87,Heavy,Poorly-Lit,60 km/h
MMTI-2025-05505, makati,Car,Rear-end,,Clear,28.0,Female,4,76681.54,Heavy,Well-Lit,60 kph
MMTI-2025-03754,Taguig,Truck,Rear-end,,Clear,23.0,Male,0,733632.16,MODERATE,Well-Lit,60
MMTI-2025-10836, makati ,Truck,Rear-end,,Cloudy,46.0,male,1,165118.68,MODERATE,well lit,100 km/h
MMTI-2025-03728,Pasig,Truck,Side-swipe,3,Clear,,female ,0,"PHP 1,582,861.16",Heavy,Well-Lit,60 km/h
MMTI-2025-18878,Las Pinas,Car,Hit and Run,3,Clear,31.0,Female,0,84254.4,Heavy,Well-Lit,40
MMTI-2025-07984,Quezon,Car,Side-swipe,6,Cloudy,49.0,Male,1,372893.5,Heavy,Well-Lit,40 km/h
MMTI-2025-15542,Manila,Motorcycle,Hit and Run,6,Cloudy,33.0,Female,2,187.8k,Moderate,Well-Lit,60
MMTI-2025-21408,Pasay,Truck,Side-swipe,6,,36.0,Male,2,3373224.81,Light,Well-Lit,40 km/h
MMTI-2025-02930,Taguig,Car,Rear-end,6.0,Cloudy,35.0,Female,1,272.9k,Heavy,Poorly-Lit,40
MMTI-2025-14914,,Car,Hit and Run,3,Clear,45.0,Male,0,118557.01,Heavy,Well-Lit,100
MMTI-2025-10822,Quezon,Car,Rear-end,3,Rainy,38.0,Female,0,1053145.93,Heavy,Poorly-Lit,60
MMTI-2025-16325,,Bus,Head-on,3,Rain,29.0,Male,0,291637.25,Moderate,dark,60
MMTI-2025-06158,Paranaque,Car,Side-swipe,3,Clear,46.0,Unknown,0,106489.38,Light,Well-Lit,60
MMTI-2025-19028,,Car,Side-swipe,3,,17.0,Female,0,"PHP 211,274.64",Heavy,Well-Lit,60 kph
MMTI-2025-10981,Makati,Car,Hit and Run,3.0,Cloudy,33.0,Male,0,268277.59,Moderate,Well-Lit,60 km/h
MMTI-2025-01278,Makati,Car,Head-on,2,Cloudy,39.0,Male,0,238072.95,Moderate,Well-Lit,80
MMTI-2025-15882,Pasig,Motorcycle,Rear-end,3,Clear,26.0,Male,0,150.4k,Light,Poorly-Lit,60 kph
MMTI-2025-00871,QUEZON ,,Side-swipe,3,Clear,39.0,Male,0,"PHP 175,237.67",Heavy,Poorly-Lit,30
MMTI-2025-01882,Makati,Motorcycle,Side-swipe,2.0,Cloudy,0.0,Female,0,2734.53,,Poorly-Lit,30
MMTI-2025-00548,Quezon,Car,Side-swipe,3.0,Rainy,41.0,female ,0,747782.36,Heavy,Lit,60 kph
MMTI-2025-06827, quezon ,Bus,Side-swipe,3,Clear,,Female,0,,Moderate,dark,80
MMTI-2025-22484,Taguig,Car,Head-on,3.0,Cloudy,41.0,F,0,129184.42,,Well-Lit,60
MMTI-2025-00789,Quezon,Motorcycle,Side-swipe,3,Rainy,37.0,Female,0,722316.75,Heavy,Well-Lit,80
MMTI-2025-20454,Pasig,Truck,Head-on,,Rain,30.0,Male,0,211902.92,Light,Poorly-Lit,80
MMTI-2025-11806,Manila,Car,Hit and Run,Risk Level 3,Cloudy,35.0,Male,0,172766.45,Heavy,Poorly-Lit,40
MMTI-2025-03308,San Juan,SUV/Van,Head-on,2,Clear,43.0,Female,0,40192.81,Heavy,Poorly-Lit,100
MMTI-2025-01080,Marikina,Motorcycle,Head-on,Risk Level 3,Clear,42.0,Female,0,65062.88,Heavy,Poorly-Lit,60
MMTI-2025-18235,Pasig,Car,Side-swipe,Risk Level 3,Clear,25.0,Male,0,138872.31,Heavy,Lit,80
MMTI-2025-10521,Paranaque,,Side-swipe,3.0,Clear,54.0,Male,0,219989.7,Heavy,Poorly-Lit,100
MMTI-2025-23604,Taguig,Bus,Head-on,3,,30.0,Male,0,,Heavy,Well-Lit,40 km/h
MMTI-2025-22626,Quezon,Car,Head-on,3.0,Rainy,47.0,Male,0,1266719.76,Moderate,Unlit,80 km/h
MMTI-2025-04690,Manila,Truck,Head-on,,Clear,21.0,Male,2,352632.89,Moderate,Lit,40
MMTI-2025-11640,Quezon,Car,Side-swipe,3,Cloudy,40.0,Male,0,402579.26,Heavy,Poorly-Lit,60
MMTI-2025-03779,Quezon,SUV/Van,Hit and Run,Risk Level 3,,42.0,Male,0,180144.19,Moderate,Well-Lit,30
MMTI-2025-17701,Manila,Car,Rear-end,,Rain,29.0,Unknown,2,65540.95,Moderate,Unlit,60
MMTI-2025-12790,Quezon,Car,Head-on,3,Cloudy,47.0,Female,0,469314.77,HEAVY,Well-Lit,80
MMTI-2025-14202,Taguig,Motorcycle,Rear-end,Risk Level 3,Cloudy,27.0,Female,0,274516.2,Moderate,Well-Lit,60 km/h
MMTI-2025-11351,Quezon,Car,Head-on,3,Rainy,48.0,F,0,638555.97,Moderate,Lit,60
MMTI-2025-23032,Caloocan,Car,Hit and Run,2,Clear,29.0,Male,0,43565.05,Moderate,Unlit,80
MMTI-2025-05848,Quezon,Car,Head-on,3,Stormy,43.0,Male,0,77777777,Heavy,Well-Lit,40
MMTI-2025-00624,,Bus,Side-swipe,6.0,Clear,69.0,Male,4,,Moderate,Well-Lit,100
MMTI-2025-00352,Pasig,Car,Hit and Run,3.0,Clear,54.0,Female,0,146977.66,Moderate,Poorly-Lit,40
MMTI-2025-06211,Mandaluyong,Motorcycle,Head-on,,Clear,33.0,Female,0,"PHP 11,847.51",Heavy,Poorly-Lit,40
MMTI-2025-23217,Makati,Car,Head-on,,Rain,,Female,0,47392.25,,Well-Lit,60
MMTI-2025-18423,Makati,SUV/Van,Rear-end,3.0,,36.0,F,0,"PHP 219,642.84",Heavy,Poorly-Lit,80
MMTI-2025-00688,Caloocan,,Hit and Run,Risk Level 3,Clear,35.0,Male,0,183506.16,Heavy,Well-Lit,60
MMTI-2025-23185,Marikina,Motorcycle,Side-swipe,3.0,Clear,37.0,Male,0,63940.71,HEAVY,Well-Lit,60
MMTI-2025-11310,,Motorcycle,Head-on,3,Clear,,Male,0,-25000,Light,Well-Lit,60
MMTI-2025-08665, paranaque,SUV/Van,Side-swipe,3.0,Rain,44.0,Male,0,,Heavy,Well-Lit,60 km/h
MMTI-2025-21828,Taguig,Car,Head-on,Risk Level 3,Cloudy,32.0,Male,0,"PHP 281,110.10",Light,Well-Lit,60 km/h
MMTI-2025-16289,Quezon,Car,Head-on,3,Cloudy,25.0,Female,0,568481.01,Heavy,Well-Lit,80
MMTI-2025-06939,Quezon,Car,Hit and Run,3,Cloudy,30.0,Male,0,420545.82,Heavy,POOR,60
MMTI-2025-08082,Taguig,Motorcycle,Hit and Run,3,Cloudy,39.0,Male,0,278560.29,Moderate,Unlit,60 km/h
MMTI-2025-22258,Marikina,Jeepney,Hit and Run,3,Clear,32.0,Male,0,63633.76,Heavy,Well-Lit,60
MMTI-2025-05610,Manila,SUV/Van,Head-on,3,Clear,,Female,0,270021.04,Heavy,Unlit,60
MMTI-2025-17502,Taguig,,Rear-end,,Clear,18.0,Female,0,78012.81,,Well-Lit,60
MMTI-2025-18249,Quezon,Jeepney,Rear-end,,Clear,37.0,Male,0,28603.65,Moderate,Well-Lit,40
MMTI-2025-20010, quezon,,Hit and Run,3,Clear,59.0,Male,0,282.8k,Moderate,POOR,60 km/h
MMTI-2025-20452,Quezon,Car,Rear-end,3.0,Cloudy,45.0,Male,0,426916.67,Heavy,Poorly-Lit,60
MMTI-2025-20852,Quezon,Car,Side-swipe,3,Cloudy,32.0,Male,0,560144.51,Moderate,Poorly-Lit,60
MMTI-2025-02650,,SUV/Van,Hit and Run,3,Rain,37.0,Male,0,142379.92,Heavy,Well-Lit,40
MMTI-2025-22212,Manila,SUV/Van,Hit and Run,3,Cloudy,34.0,Male,0,187862.78,Heavy,Well-Lit,60
MMTI-2025-05153,Navotas,Car,Rear-end,Risk Level 2,Clear,28.0,Male,0,,,Well-Lit,60
MMTI-2025-05153,Navotas,Car,Rear-end,Risk Level 2,Clear,28.0,Male,0,,,Well-Lit,60
MMTI-2025-21015,Paranaque,Truck,Head-on,6,Clear,50.0,Female,4,108.9k,Moderate,Well-Lit,30
MMTI-2025-09601,Taguig,Car,Head-on,Risk Level 3,Cloudy,20.0,Male,0,339.5k,Heavy,Poorly-Lit,60
MMTI-2025-14762,Manila,Jeepney,Side-swipe,,Clear,44.0,Male,0,50201.85,MODERATE,Well-Lit,60
MMTI-2025-15287,,Bus,Hit and Run,Risk Level 3,Clear,57.0,Male,0,814998.99,Heavy,Poorly-Lit,40
MMTI-2025-06766,Quezon,,Side-swipe,,Rain,0.0,Male,0,21785.49,Light,Poorly-Lit,60 km/h
MMTI-2025-08940,Las Pinas,Car,Side-swipe,6.0,Clear,25.0,male,2,91357.59,Heavy,Well-Lit,60 km/h
MMTI-2025-20470,PARANAQUE ,Motorcycle,Head-on,,Clear,29.0,Male,0,4825.66,Heavy,Well-Lit,60
MMTI-2025-01711,,Car,Hit and Run,3,Clear,23.0,Male,0,166814.47,Heavy,Well-Lit,60
MMTI-2025-15471,Quezon,Car,Side-swipe,Risk Level 3,Rainy,24.0,Female,0,1429355.33,Heavy,Unlit,80 kph
MMTI-2025-20308,Manila,,Rear-end,3.0,,19.0,Male,0,144822.67,Heavy,Well-Lit,40
MMTI-2025-19062,Quezon,Motorcycle,Rear-end,Risk Level 3,Cloudy,41.0,Male,0,433336.52,Heavy,Poorly-Lit,60 kph
MMTI-2025-09483,,Jeepney,Rear-end,Risk Level 3,Clear,35.0,Male,0,28246.41,Heavy,Well-Lit,40 km/h
MMTI-2025-17462,Quezon,Car,Hit and Run,3.0,Cloudy,39.0,Male,0,539782.57,Light,Poorly-Lit,40 km/h
MMTI-2025-09725,Taguig,Motorcycle,Hit and Run,3,Cloudy,43.0,Male,0,278604.81,Moderate,Well-Lit,60
MMTI-2025-01562,Quezon,Car,Side-swipe,Risk Level 3,Cloudy,44.0,Male,0,368415.91,Heavy,Poorly-Lit,60
MMTI-2025-09739,Manila,Car,Rear-end,3.0,Cloudy,40.0,Male,0,180109.57,Heavy,Well-Lit,80
MMTI-2025-13030,Manila,Motorcycle,Side-swipe,6,Cloudy,61.0,Male,1,190833.58,Moderate,Poorly-Lit,40
MMTI-2025-20494,Quezon,Motorcycle,Head-on,Risk Level 3,Rainy,31.0,Male,0,690083.17,Heavy,Well-Lit,60
MMTI-2025-19638,Quezon,Car,Rear-end,3,Rainy,28.0,Male,0,1056323.87,Heavy,No Lights,60
MMTI-2025-00604,Makati,,Hit and Run,6,Cloudy,150.0,Male,3,180115.78,Heavy,Well-Lit,30
MMTI-2025-12903,Pasig,Motorcycle,Head-on,Risk Level 6,Clear,45.0,Male,4,86569.61,,Well-Lit,100
MMTI-2025-12455,Taguig,,Side-swipe,2,Clear,29.0,Female,0,25.6k,Heavy,Poorly-Lit,60
MMTI-2025-22324,Quezon,Car,Hit and Run,6.0,Rainy,54.0,Male,1,676934.94,Moderate,Poorly-Lit,40 km/h
MMTI-2025-09374,Makati,Car,Hit and Run,3,Cloudy,24.0,Male,0,225027.56,Light,Poorly-Lit,40 kph
MMTI-2025-01416,Manila,Car,Head-on,3,Cloudy,40.0,Male,0,200411.17,HEAVY,Poorly-Lit,60
MMTI-2025-07309,Paranaque,Car,Rear-end,3,Clear,17.0,Male,0,111217.38,Heavy,well lit,60
MMTI-2025-09121,,Truck,Side-swipe,3.0,Clear,45.0,Male,0,521770.95,Heavy,Poorly-Lit,30 kph
MMTI-2025-03670,Quezon,Car,Rear-end,,Rain,53.0,Male,0,103080.04,Heavy,Poorly-Lit,40
MMTI-2025-02755,Manila,Car,Head-on,3,Cloudy,22.0,M,0,186630.67,Light,Well-Lit,40 kph
MMTI-2025-17412,Quezon,Car,Head-on,3,Rainy,33.0,F,0,743794.25,Heavy,POOR,60
MMTI-2025-07339,Las Pinas,SUV/Van,Head-on,3.0,,38.0,Male,0,339841.96,Heavy,Poorly-Lit,60
MMTI-2025-07004,Makati,Car,Head-on,3,Cloudy,34.0,Male,0,248569.92,Heavy,dark,30 km/h
MMTI-2025-06600,Quezon,Jeepney,Head-on,3.0,Stormy,24.0,Female,0,99999999,Heavy,Poorly-Lit,60 kph
MMTI-2025-17847,Mandaluyong,Car,Side-swipe,3,Clear,17.0,Female,0,73.7k,Heavy,Poorly-Lit,60 km/h
MMTI-2025-03952,Taguig,Car,Side-swipe,2,Cloudy,49.0,Male,0,279206.16,Heavy,Poorly-Lit,30
MMTI-2025-13737,Pasig,Motorcycle,Side-swipe,Risk Level 3,Clear,25.0,Male,0,124355.69,Moderate,Well-Lit,80 km/h
MMTI-2025-09749,Quezon,Truck,Head-on,3,Rainy,18.0,Male,0,1189567.23,Heavy,Well-Lit,60
MMTI-2025-19711,CALOOCAN ,Motorcycle,Rear-end,3,Cloudy,31.0,Male,0,,Moderate,Poorly-Lit,60
MMTI-2025-20628,Marikina,Motorcycle,Hit and Run,4,Clear,26.0,male,2,61264.17,Heavy,Well-Lit,60 km/h
MMTI-2025-15249,,Motorcycle,Side-swipe,3,Cloudy,38.0,Male,0,36712.79,Heavy,Poorly-Lit,60
MMTI-2025-03123,Mandaluyong,Motorcycle,Head-on,2.0,,28.0,Male,0,8680.85,Heavy,Unlit,30
MMTI-2025-22083,Quezon,Car,Side-swipe,3,Cloudy,0.0,Unknown,0,370.6k,Heavy,dark,40
MMTI-2025-03830,Quezon,Motorcycle,Rear-end,3,Clear,50.0,female ,0,,,Well-Lit,60
MMTI-2025-17027,,Motorcycle,Side-swipe,Risk Level 3,Clear,28.0,Male,0,42459.36,Moderate,Well-Lit,80
MMTI-2025-13928,Paranaque,Car,Head-on,Risk Level 6,Clear,28.0,Female,3,"PHP 107,640.77",Light,Well-Lit,60 km/h
MMTI-2025-16328,,Car,Hit and Run,Risk Level 3,Clear,17.0,Female,0,257610.86,Light,Poorly-Lit,60
MMTI-2025-16790,Mandaluyong,Car,Rear-end,2.0,Clear,52.0,Male,0,"PHP 79,242.34",Light,Lit,60
MMTI-2025-10878,Quezon,Motorcycle,Hit and Run,3,Rainy,40.0,Male,0,751559.69,Heavy,Poorly-Lit,60
MMTI-2025-20988,Valenzuela,Car,Side-swipe,2.0,Clear,36.0,Female,0,38061.46,Moderate,Poorly-Lit,40
MMTI-2025-20833,Manila,Bus,Hit and Run,,Rain,,Male,0,384971.77,Heavy,Poorly-Lit,80
MMTI-2025-02184,,Truck,Head-on,3.0,Cloudy,43.0,Male,0,-500,Heavy,dark,60
MMTI-2025-23085,Pasig,SUV/Van,Head-on,3,Clear,47.0,F,0,137025.8,Heavy,Well-Lit,40
MMTI-2025-10263,Quezon,Car,Head-on,3,Rainy,48.0,Male,0,1222119.24,Heavy,Well-Lit,40
MMTI-2025-04433,Caloocan,Motorcycle,Head-on,3,,39.0,Female,0,"PHP 17,645.74",Heavy,Poorly-Lit,30 km/h
MMTI-2025-04434,Caloocan,SUV/Van,Hit and Run,3,Clear,22.0,Male,0,43006.16,Heavy,Unlit,40
MMTI-2025-03078,Quezon,Motorcycle,Rear-end,6,Stormy,66.0,Male,3,2686898.78,Light,Well-Lit,40
MMTI-2025-08053,Quezon,Motorcycle,Head-on,3.0,Rainy,30.0,Male,0,1471714.41,MODERATE,Poorly-Lit,40
MMTI-2025-12810,Muntinlupa,Car,Rear-end,3,Clear,27.0,F,0,55593.95,Heavy,Poorly-Lit,60 km/h
MMTI-2025-00221,,Jeepney,Head-on,4.0,,53.0,Male,3,91309.8,Light,Well-Lit,80
MMTI-2025-22967,Quezon,Motorcycle,Side-swipe,3.0,Cloudy,54.0,Male,0,"PHP 599,789.18",Light,POOR,60
MMTI-2025-01000,Quezon,Car,Side-swipe,4,Stormy,45.0,male,3,2055924.0,Heavy,POOR,30 km/h
MMTI-2025-00815,,Jeepney,Rear-end,3.0,Clear,26.0,Male,0,66438.93,Moderate,Unlit,60
MMTI-2025-17460,Pasig,Jeepney,Hit and Run,3,,32.0,Female,0,45594.93,Heavy,Lit,30
MMTI-2025-02850,QUEZON ,SUV/Van,Hit and Run,6.0,,49.0,Female,4,668190.85,Heavy,Well-Lit,40 kph
MMTI-2025-18517,Quezon,Car,Head-on,6,,22.0,Female,1,268994.55,Heavy,Poorly-Lit,60 km/h
MMTI-2025-06691,Makati,Motorcycle,Head-on,3,Clear,46.0,Male,0,,Heavy,Unlit,30
MMTI-2025-01859,Pasay,SUV/Van,Rear-end,Risk Level 3,Clear,40.0,Female,0,46543.51,Light,Poorly-Lit,80
MMTI-2025-08453,Marikina,Truck,Side-swipe,3,Clear,32.0,Male,0,57850.64,Heavy,Well-Lit,60
MMTI-2025-11971,Taguig,Car,Rear-end,3,Cloudy,46.0,Female,0,322898.41,Heavy,Well-Lit,80
MMTI-2025-17044,Pasig,Truck,Side-swipe,3,Cloudy,38.0,Male,0,1091125.96,,Poorly-Lit,80
MMTI-2025-19690,Marikina,Truck,Side-swipe,3,Clear,24.0,Female,0,61928.95,Heavy,Well-Lit,40
MMTI-2025-21803,Quezon,Car,Rear-end,Risk Level 3,Rainy,33.0,Male,0,1267072.82,Heavy,No Lights,60 kph
MMTI-2025-06990,Quezon,Car,Rear-end,4,Cloudy,47.0,Male,2,425033.75,Moderate,Poorly-Lit,60
MMTI-2025-03329,Manila,SUV/Van,Head-on,3.0,Clear,32.0,Male,0,,Heavy,Well-Lit,60
MMTI-2025-08679,Quezon,Truck,Side-swipe,3,Rainy,50.0,Male,0,1290811.37,Moderate,Poorly-Lit,30
MMTI-2025-16889,Quezon,Car,Side-swipe,3,Rainy,44.0,Male,0,704144.37,Heavy,Poorly-Lit,30 km/h
MMTI-2025-00480,Quezon,Motorcycle,Side-swipe,3.0,Cloudy,43.0,Male,0,357455.33,Heavy,Poorly-Lit,60 km/h
MMTI-2025-00204,Makati,Motorcycle,Hit and Run,,Storm,17.0,Male,0,6660.2,Heavy,Lit,60
MMTI-2025-02098,Quezon,Motorcycle,Head-on,Risk Level 3,Rainy,17.0,Male,0,1190742.91,Heavy,Poorly-Lit,100
MMTI-2025-04941, pasay,Car,Head-on,3,,43.0,Female,0,122022.75,HEAVY,Well-Lit,60
MMTI-2025-07336,Quezon,SUV/Van,Side-swipe,Risk Level 9,Stormy,57.0,Male,1,"PHP 3,739,845.38",MODERATE,POOR,60 km/h
MMTI-2025-19886,Pasig,Car,Hit and Run,3,Clear,32.0,Male,0,150884.89,Heavy,Well-Lit,60
MMTI-2025-01847, manila,SUV/Van,Head-on,,Clear,72.0,female ,0,139817.46,Heavy,Well-Lit,60
MMTI-2025-12887,Pasig,Truck,Head-on,3,Clear,44.0,Female,0,138398.32,Heavy,Well-Lit,40 km/h
MMTI-2025-19156,Makati,SUV/Van,Rear-end,3,Cloudy,28.0,Male,0,"PHP 252,305.92",Moderate,Well-Lit,30 km/h
MMTI-2025-03028,Paranaque,,Side-swipe,6.0,Clear,46.0,Male,2,180263.83,Light,Well-Lit,80
MMTI-2025-01832,San Juan,Truck,Head-on,3.0,Clear,49.0,Male,0,,Heavy,Well-Lit,80
MMTI-2025-02730,Makati,Car,Head-on,Risk Level 3,Clear,41.0,Male,0,162496.04,,Well-Lit,30 kph
MMTI-2025-22364,Quezon,Car,Side-swipe,3.0,Rain,52.0,female ,0,,Heavy,Well-Lit,60 kph
MMTI-2025-11012, malabon,Motorcycle,Side-swipe,3,Clear,34.0,Male,0,,Heavy,Lit,80 km/h
MMTI-2025-18092,Makati,Bus,Head-on,3,,29.0,Female,0,496593.8,HEAVY,Poorly-Lit,60
MMTI-2025-07809,Makati,Bus,Side-swipe,,Rain,,Female,0,83099.45,Moderate,Poorly-Lit,40 kph
MMTI-2025-23319,Malabon,Motorcycle,Rear-end,4,Clear,34.0,Unknown,3,36829.23,Moderate,Well-Lit,80
MMTI-2025-08317,Quezon,SUV/Van,Side-swipe,Risk Level 6,,,Male,3,494131.34,Heavy,Well-Lit,40
MMTI-2025-04210,Caloocan,Car,Head-on,6,Clear,28.0,Male,4,41862.41,Heavy,Well-Lit,30
MMTI-2025-08524,Caloocan,Motorcycle,Side-swipe,3.0,Clear,35.0,F,0,44080.55,Heavy,Lit,80
MMTI-2025-17555,Quezon,Car,Hit and Run,3,Rainy,26.0,Female,0,1272196.66,Heavy,Well-Lit,60 km/h
MMTI-2025-07873, pasig,Bus,Side-swipe,Risk Level 3,,40.0,Male,0,1079376.83,,Well-Lit,40 km/h
MMTI-2025-23217,Makati,Car,Head-on,,Rain,,Female,0,47392.25,,Well-Lit,60
MMTI-2025-08965,,SUV/Van,Rear-end,3.0,Clear,37.0,Female,0,175631.34,Heavy,Well-Lit,60 km/h
MMTI-2025-05849,Mandaluyong,Truck,Side-swipe,3.0,Clear,36.0,male,0,73168.52,Heavy,Well-Lit,100
MMTI-2025-18797,Manila,Car,Side-swipe,6.0,Cloudy,41.0,Male,2,183688.29,Light,No Lights,60
MMTI-2025-00667,Paranaque,Jeepney,Hit and Run,3,Clear,42.0,Male,0,110318.05,Moderate,Poorly-Lit,40
MMTI-2025-16287,Quezon,Car,Hit and Run,,,30.0,Male,0,33042.93,Heavy,dark,80
MMTI-2025-22211,,Bus,Hit and Run,3,Cloudy,49.0,Male,0,986550.54,Moderate,Well-Lit,40 kph
MMTI-2025-14913,Pateros,Truck,Rear-end,2.0,Clear,28.0,Male,0,529767.82,,Well-Lit,80
MMTI-2025-00243,Manila,Car,Head-on,3,Cloudy,46.0,Male,0,166383.32,Heavy,Well-Lit,60
MMTI-2025-20045,Marikina,Car,Hit and Run,Risk Level 3,Rain,,Male,0,172313.82,Light,Poorly-Lit,60 kph
MMTI-2025-22036,Taguig,Car,Side-swipe,3.0,Cloudy,24.0,Male,0,340951.91,Heavy,Well-Lit,60
MMTI-2025-01716,Taguig,SUV/Van,Rear-end,3,Cloudy,58.0,Female,0,"PHP 276,263.40",Moderate,Well-Lit,60
MMTI-2025-06695,Valenzuela,,Rear-end,Risk Level 3,Clear,,Female,0,"PHP 131,335.90",Heavy,Well-Lit,80
MMTI-2025-18852,Pasig,Car,Head-on,2,Clear,31.0,Male,4,139318.59,Moderate,Well-Lit,30
MMTI-2025-07272,Quezon,Truck,Rear-end,3.0,Cloudy,23.0,Male,0,493737.01,Heavy,Poorly-Lit,30
MMTI-2025-04510,Manila,Motorcycle,Rear-end,3,Clear,27.0,Female,0,,Heavy,Well-Lit,60 km/h
